record_id,herb_id,record_type,question
REC-0403,HERB-0081,use_case,"Who should avoid medicinal fenugreek, especially during pregnancy or if they have diabetes or a bleeding disorder?"
REC-0403,HERB-0081,use_case,"Does fenugreek interact with diabetes medications, blood thinners, or other oral medicines?"
REC-0404,HERB-0081,preparation,How do I know if a fenugreek product is the right seed or extract before buying it?
REC-0404,HERB-0081,preparation,"What should I look for on a Canadian fenugreek supplement label, like an NPN or other quality details?"
REC-0404,HERB-0081,preparation,Is fenugreek as a food spice lower risk than using it as a medicinal product?
REC-0404,HERB-0081,preparation,"What side effects can happen with fenugreek, especially things like gas, diarrhea, or a maple-syrup body smell?"
REC-0404,HERB-0081,preparation,"Who should be careful with fenugreek because of pregnancy, allergies, diabetes, or bleeding problems?"
REC-0405,HERB-0081,safety_interaction,"Is fenugreek safe to take if I'm pregnant, or should it be avoided in medicinal amounts?"
REC-0405,HERB-0081,safety_interaction,What side effects can happen with fenugreek seeds or supplements?
REC-0405,HERB-0081,safety_interaction,"Can fenugreek interact with diabetes medicines, blood thinners, or antiplatelet drugs?"
REC-0405,HERB-0081,safety_interaction,Should I be careful using fenugreek if I have a peanut or chickpea allergy?
REC-0405,HERB-0081,safety_interaction,What should I check on a fenugreek product label in Canada before buying it?
REC-0406,HERB-0082,herb_profile,"What is saw palmetto usually used for in herbal practice, especially when someone has urinary problems from an enlarged prostate?"
REC-0406,HERB-0082,herb_profile,"Does saw palmetto actually help with BPH symptoms, or is the evidence pretty weak?"
REC-0406,HERB-0082,herb_profile,What side effects or safety issues can happen with saw palmetto?
REC-0406,HERB-0082,herb_profile,"Are there any medicines or health conditions that make saw palmetto a bad idea, like blood thinners or prostate cancer concerns?"
REC-0406,HERB-0082,herb_profile,"If I’m buying saw palmetto in Canada, how can I tell if it’s a proper standardized product?"
REC-0407,HERB-0082,use_case,"What is often used for urinary problems from an enlarged prostate, like a weak urine stream or needing to pee a lot at night?"
REC-0407,HERB-0082,use_case,"Can saw palmetto help with BPH symptoms, and what does the research say about it?"
REC-0407,HERB-0082,use_case,"If someone has urinary frequency or nighttime urination from an enlarged prostate, should they get checked by a doctor before trying saw palmetto?"
REC-0407,HERB-0082,use_case,What side effects or safety issues can happen with saw palmetto for prostate-related urinary symptoms?
REC-0407,HERB-0082,use_case,"Does saw palmetto interact with blood thinners or hormone medicines, and are there situations where it shouldn't be used?"
REC-0408,HERB-0082,use_case,Can saw palmetto help with hair loss or thinning hair?
REC-0408,HERB-0082,use_case,What kinds of hair loss is saw palmetto sometimes marketed for?
REC-0408,HERB-0082,use_case,Is there good evidence that saw palmetto works for androgenic hair loss?
REC-0408,HERB-0082,use_case,What side effects or safety issues should I know about before using saw palmetto for hair loss?
REC-0408,HERB-0082,use_case,Are there any medications or health conditions that make saw palmetto a bad idea?
REC-0409,HERB-0082,preparation,How do I know if a saw palmetto product is a real Serenoa repens fruit extract and not just a random supplement?
REC-0409,HERB-0082,preparation,"What should I check on a Canadian saw palmetto label before buying it, like the NPN or standardization details?"
REC-0409,HERB-0082,preparation,"Is saw palmetto something I can use on my own for urinary symptoms from an enlarged prostate, or should I talk to a clinician first?"
REC-0409,HERB-0082,preparation,"What side effects or safety issues can come up with saw palmetto, especially bleeding or stomach upset?"
REC-0409,HERB-0082,preparation,"Are there any medicines or health conditions that make saw palmetto a bad idea, like blood thinners, hormone therapy, or prostate cancer concerns?"
REC-0410,HERB-0082,safety_interaction,"What side effects can saw palmetto cause, and when should someone get checked by a doctor instead of using it on their own?"
REC-0410,HERB-0082,safety_interaction,"Is saw palmetto safe to take if someone has urinary retention, blood in the urine, or might have prostate cancer?"
REC-0410,HERB-0082,safety_interaction,"Can saw palmetto interact with blood thinners, antiplatelet drugs, or hormone-related medicines?"
REC-0410,HERB-0082,safety_interaction,What should people with a bleeding disorder or upcoming surgery know before using saw palmetto?
REC-0410,HERB-0082,safety_interaction,"When buying saw palmetto in Canada, what should I look for on the label to make sure it’s the right product?"
REC-0411,HERB-0083,herb_profile,What is horse chestnut usually used for in herbal practice?
REC-0411,HERB-0083,herb_profile,Is horse chestnut actually helpful for chronic venous insufficiency or leg swelling?
REC-0411,HERB-0083,herb_profile,"What parts of horse chestnut are unsafe to use, and why?"
REC-0411,HERB-0083,herb_profile,Are there any medicines or health conditions that make horse chestnut a bad idea?
REC-0411,HERB-0083,herb_profile,"How can I tell if a horse chestnut product is the right kind to buy, especially in Canada?"
REC-0412,HERB-0083,use_case,"What can help with chronic venous insufficiency and symptoms like leg swelling, varicose veins, or heavy legs?"
REC-0412,HERB-0083,use_case,Is horse chestnut used for poor vein circulation or chronic venous insufficiency in herbal practice?
REC-0412,HERB-0083,use_case,What does the evidence say about horse chestnut extract for short-term relief of chronic venous insufficiency symptoms?
REC-0412,HERB-0083,use_case,"Are there any safety concerns or side effects with horse chestnut, especially if someone has bleeding issues or is pregnant?"
REC-0412,HERB-0083,use_case,"How should horse chestnut be prepared or bought safely, and why is raw seed tea not a good idea?"
REC-0413,HERB-0083,use_case,Could horse chestnut help with hemorrhoid symptoms like swelling or discomfort?
REC-0413,HERB-0083,use_case,"Is there any evidence that horse chestnut works for hemorrhoids, or is it mostly traditional use?"
REC-0413,HERB-0083,use_case,What kind of horse chestnut product is actually safe to use for venous problems or hemorrhoid support?
REC-0413,HERB-0083,use_case,What side effects or safety issues should I know about before taking horse chestnut extract?
REC-0413,HERB-0083,use_case,"Who should avoid horse chestnut, especially if they're pregnant, have kidney or liver disease, or take blood thinners?"
REC-0414,HERB-0083,preparation,"What should I look for when buying horse chestnut in Canada so I know it’s a safe, legitimate product?"
REC-0414,HERB-0083,preparation,"Is horse chestnut supposed to be a standardized seed extract, and how is that different from using raw seeds or making a tea?"
REC-0414,HERB-0083,preparation,Why do people use horse chestnut preparations for leg swelling or discomfort?
REC-0414,HERB-0083,preparation,"What warnings should I know before using horse chestnut if I’m pregnant or have kidney, liver, or bleeding problems?"
REC-0414,HERB-0083,preparation,"Can horse chestnut interact with blood thinners, diabetes medicines, or other prescription drugs?"
REC-0415,HERB-0083,safety_interaction,Is horse chestnut safe to take if I'm on blood thinners or antiplatelet medication?
REC-0415,HERB-0083,safety_interaction,What side effects can happen with horse chestnut seed extract?
REC-0415,HERB-0083,safety_interaction,"Who should avoid horse chestnut, especially if they’re pregnant or have kidney or liver problems?"
REC-0415,HERB-0083,safety_interaction,"Can I use horse chestnut before surgery, or is that risky?"
REC-0415,HERB-0083,safety_interaction,What should I check on a Canadian horse chestnut product label to make sure it’s a proper standardized seed extract?
REC-0416,HERB-0084,herb_profile,"What is Aloe vera usually used for, and how is the leaf gel different from the latex part?"
REC-0416,HERB-0084,herb_profile,Can aloe vera gel actually help with minor burns or skin irritation?
REC-0416,HERB-0084,herb_profile,Is it safe to use aloe latex as a laxative at home?
REC-0416,HERB-0084,herb_profile,"What side effects or risks can happen with aloe vera, especially if someone takes the latex by mouth?"
REC-0416,HERB-0084,herb_profile,What should I check when buying aloe vera products in Canada to make sure I’m getting the right kind?
REC-0417,HERB-0084,use_case,Can aloe vera gel help with a minor burn or sunburn?
REC-0417,HERB-0084,use_case,Is aloe vera good for skin irritation on intact skin?
REC-0417,HERB-0084,use_case,What's the difference between aloe vera leaf gel and aloe latex when using it at home?
REC-0417,HERB-0084,use_case,Are there any side effects or risks with using aloe vera on burns or irritated skin?
REC-0417,HERB-0084,use_case,When should I get medical care instead of treating a burn with aloe vera?
REC-0418,HERB-0084,use_case,"Can aloe vera help with constipation, or is it not a good idea to use it for that?"
REC-0418,HERB-0084,use_case,"What did aloe latex get used for traditionally, and is it still considered safe for constipation now?"
REC-0418,HERB-0084,use_case,Why shouldn't I take aloe latex by mouth if I'm constipated?
REC-0418,HERB-0084,use_case,Are there any health risks or side effects from using aloe vera orally versus using it on the skin?
REC-0418,HERB-0084,use_case,"Who should avoid oral aloe latex, especially if they have kidney problems, bowel disease, or are pregnant?"
REC-0419,HERB-0084,preparation,How can I tell if an Aloe vera product is the leaf gel or the latex before I buy it?
REC-0419,HERB-0084,preparation,What should I look for on a Canadian Aloe vera product label to make sure it’s legitimate and safe?
REC-0419,HERB-0084,preparation,"Is Aloe vera gel okay for minor skin irritation or burns, and when is it better to avoid self-treating?"
REC-0419,HERB-0084,preparation,"Why is Aloe vera latex not something you should take at home, and what problems can it cause?"
REC-0419,HERB-0084,preparation,What medications or health conditions can make oral Aloe vera products risky or interact badly?
REC-0420,HERB-0084,safety_interaction,Is Aloe vera gel safe to use on minor skin irritation or a small burn?
REC-0420,HERB-0084,safety_interaction,What side effects can happen if someone takes aloe latex by mouth?
REC-0420,HERB-0084,safety_interaction,"Who should avoid oral aloe latex, especially if they're pregnant, breastfeeding, or have kidney or bowel problems?"
REC-0420,HERB-0084,safety_interaction,"Can Aloe vera interact with medications like digoxin, diuretics, diabetes drugs, or blood thinners?"
REC-0420,HERB-0084,safety_interaction,How can I tell the difference between aloe leaf gel and latex when buying a product in Canada?
REC-0421,HERB-0085,herb_profile,What is tea tree oil usually used for on the skin in modern herbal practice?
REC-0421,HERB-0085,herb_profile,Is there any evidence that tea tree oil helps with acne or athlete's foot?
REC-0421,HERB-0085,herb_profile,What side effects or safety problems can happen with tea tree oil?
REC-0421,HERB-0085,herb_profile,"Why shouldn't tea tree oil be swallowed, and what can happen if someone does?"
REC-0421,HERB-0085,herb_profile,How can I tell if a tea tree oil product in Canada is the right kind to buy?
REC-0422,HERB-0085,use_case,Can tea tree oil help with mild acne or blemishes when used on the skin?
REC-0422,HERB-0085,use_case,"What do we know about the evidence for tea tree oil for acne, and is it effective enough for more serious breakouts?"
REC-0422,HERB-0085,use_case,What side effects or skin reactions can happen with tea tree oil if I put it on my face?
REC-0422,HERB-0085,use_case,"Are there any safety warnings for tea tree oil, like not using it near the eyes or on broken skin?"
REC-0422,HERB-0085,use_case,"If I’m buying tea tree oil for topical acne care in Canada, what should I look for on the label?"
REC-0423,HERB-0085,use_case,Can tea tree oil help with athlete’s foot or a fungal rash that’s itchy?
REC-0423,HERB-0085,use_case,What does the evidence say about using tea tree oil for athlete’s foot?
REC-0423,HERB-0085,use_case,"Is tea tree oil something you should only use on minor foot fungus, and when would it be a bad idea to try it yourself?"
REC-0423,HERB-0085,use_case,What side effects can tea tree oil cause when used on the skin for a fungal foot problem?
REC-0423,HERB-0085,use_case,"How should tea tree oil be used for athlete’s foot, and is it safe to swallow or use on broken skin?"
REC-0424,HERB-0085,preparation,What should I check on a tea tree oil product before buying it for topical use in Canada?
REC-0424,HERB-0085,preparation,"Is tea tree oil supposed to be used as a diluted skin product, and is it okay to make a tea or take it by mouth?"
REC-0424,HERB-0085,preparation,"What kinds of problems can tea tree oil cause if it’s used the wrong way, like skin irritation or more serious effects?"
REC-0424,HERB-0085,preparation,"Are there any areas where tea tree oil shouldn’t be put, like around the eyes, in the ears, or on broken skin?"
REC-0424,HERB-0085,preparation,"If a tea tree oil product is sold as a natural health product in Canada, does it need an NPN or some other license number?"
REC-0425,HERB-0085,safety_interaction,"Is tea tree oil safe to swallow, or can it cause poisoning?"
REC-0425,HERB-0085,safety_interaction,What side effects can tea tree oil cause when used on the skin?
REC-0425,HERB-0085,safety_interaction,"Who should avoid using tea tree oil on broken skin, near the eyes, or on sensitive areas?"
REC-0425,HERB-0085,safety_interaction,Can tea tree oil interact with other topical products or irritate the skin more if mixed with them?
REC-0425,HERB-0085,safety_interaction,What should I check on a tea tree oil product label in Canada before using it for topical purposes?
REC-0426,HERB-0086,herb_profile,What is rosemary usually used for in traditional herbal practice?
REC-0426,HERB-0086,herb_profile,"Is there any good evidence that rosemary helps with memory, pain, or hair growth?"
REC-0426,HERB-0086,herb_profile,"Can I safely take rosemary essential oil by mouth, or is that a bad idea?"
REC-0426,HERB-0086,herb_profile,"What side effects or safety concerns should I know about with rosemary, especially if I'm pregnant or have seizures?"
REC-0426,HERB-0086,herb_profile,What should I look for when buying rosemary products in Canada?
REC-0427,HERB-0086,use_case,"Can rosemary help with bloating or indigestion, and what is it traditionally used for in digestion?"
REC-0427,HERB-0086,use_case,What should I know about using rosemary as a remedy for digestive discomfort if the evidence is pretty limited?
REC-0427,HERB-0086,use_case,"Is it okay to use rosemary essential oil for stomach issues, or should I only use the leaf in food?"
REC-0427,HERB-0086,use_case,"Are there any side effects or safety concerns with rosemary, especially if someone is pregnant or has seizures?"
REC-0427,HERB-0086,use_case,"Can rosemary products interact with blood thinners, diuretics, or seizure medications?"
REC-0428,HERB-0086,use_case,Can rosemary help with hair thinning or hair loss?
REC-0428,HERB-0086,use_case,Is rosemary oil used on the scalp for hair growth?
REC-0428,HERB-0086,use_case,What does the evidence say about rosemary for thinning hair?
REC-0428,HERB-0086,use_case,"If I want to try rosemary for hair loss, should I use the herb in food or a topical product?"
REC-0428,HERB-0086,use_case,"Are there any safety concerns with rosemary oil for people who are pregnant, have seizures, or take blood thinners?"
REC-0429,HERB-0086,preparation,"What’s the safest way to use rosemary if I want to cook with it, and should the essential oil ever be swallowed?"
REC-0429,HERB-0086,preparation,"How can I tell whether a rosemary product is meant for food use or a topical product, especially when buying in Canada?"
REC-0429,HERB-0086,preparation,"What should I check on a rosemary label before buying it, like quality details or Canadian NPN information?"
REC-0429,HERB-0086,preparation,"Are there any health cautions with rosemary products if someone is pregnant, has seizures, or takes blood thinners or diuretics?"
REC-0429,HERB-0086,preparation,"What kind of problems can rosemary cause, and does the oil carry different risks than the leaf used in cooking?"
REC-0430,HERB-0086,safety_interaction,"Is rosemary essential oil safe to swallow, or can it be toxic?"
REC-0430,HERB-0086,safety_interaction,"What side effects can happen with rosemary, especially if someone has an allergy or stomach sensitivity?"
REC-0430,HERB-0086,safety_interaction,Who should be careful with rosemary during pregnancy or if they have a seizure disorder?
REC-0430,HERB-0086,safety_interaction,"Can rosemary products interact with blood thinners, diuretics, or anti-seizure medicines?"
REC-0430,HERB-0086,safety_interaction,"Is rosemary okay to use as a food herb, and when does it need professional review instead?"
REC-0431,HERB-0087,herb_profile,What is sage usually used for in European herbal practice and as a food herb?
REC-0431,HERB-0087,herb_profile,Is there any evidence that sage can help with menopausal symptoms or memory and focus?
REC-0431,HERB-0087,herb_profile,"What side effects or safety problems can happen with sage, especially if there’s a lot of thujone in it?"
REC-0431,HERB-0087,herb_profile,"Who should avoid taking sage extracts or essential oil, like during pregnancy, breastfeeding, or if they have seizures?"
REC-0431,HERB-0087,herb_profile,What should I look for when buying sage products in Canada to make sure they’re legitimate?
REC-0432,HERB-0087,use_case,Can sage help with menopausal hot flashes or night sweats?
REC-0432,HERB-0087,use_case,What does sage traditionally get used for besides hot flashes?
REC-0432,HERB-0087,use_case,Is there any real evidence that sage works for menopause symptoms?
REC-0432,HERB-0087,use_case,"Are there any safety concerns with using sage, especially during pregnancy or if you have a seizure disorder?"
REC-0432,HERB-0087,use_case,What should I look for when buying a sage product in Canada?
REC-0433,HERB-0087,use_case,"Can sage be used for a sore throat, and how is it traditionally taken?"
REC-0433,HERB-0087,use_case,Is there any good evidence that sage helps with sore throat or hoarseness?
REC-0433,HERB-0087,use_case,What symptoms with a sore throat would mean I should get medical care instead of trying sage at home?
REC-0433,HERB-0087,use_case,"Is sage safe to use during pregnancy or while breastfeeding, especially if it's an oil or high-dose product?"
REC-0433,HERB-0087,use_case,"What medicines can sage interact with, and what side effects should I watch for?"
REC-0434,HERB-0087,preparation,"How should I use sage safely if I want to cook with it, and should I avoid the essential oil?"
REC-0434,HERB-0087,preparation,"What should I check on a Canadian sage product label before buying it, like the plant name or NPN?"
REC-0434,HERB-0087,preparation,Is sage tea or a licensed extract better than just using the herb in food if I'm considering it for health reasons?
REC-0434,HERB-0087,preparation,"Who should be careful with sage, especially during pregnancy, breastfeeding, or if they have seizures?"
REC-0434,HERB-0087,preparation,"Can sage interact with medicines like anticonvulsants, diabetes drugs, or sedatives?"
REC-0435,HERB-0087,safety_interaction,Is sage safe to use medicinally if I'm pregnant or breastfeeding?
REC-0435,HERB-0087,safety_interaction,"Can sage cause any side effects like nausea, a fast heartbeat, or seizures?"
REC-0435,HERB-0087,safety_interaction,"Does sage interact with anticonvulsants, diabetes medicines, or sedatives?"
REC-0435,HERB-0087,safety_interaction,Is sage oil or other concentrated sage products risky for people with a seizure disorder?
REC-0435,HERB-0087,safety_interaction,What should I check when buying sage in Canada if I want to use it as a natural remedy?
REC-0436,HERB-0088,herb_profile,What is thyme usually used for in traditional herbal practice?
REC-0436,HERB-0088,herb_profile,Is there any evidence that thyme can help with coughs or digestive issues?
REC-0436,HERB-0088,herb_profile,"What are the main safety concerns with thyme, especially if someone uses the essential oil?"
REC-0436,HERB-0088,herb_profile,Can thyme interact with blood thinners or hormone-related medicines?
REC-0436,HERB-0088,herb_profile,How do I know if a thyme product is a proper licensed product when buying it in Canada?
REC-0437,HERB-0088,use_case,Can thyme help with an acute cough or bronchitis-type symptoms with phlegm?
REC-0437,HERB-0088,use_case,"Is thyme traditionally used for coughs, and what kind of herbal preparations has it been used in?"
REC-0437,HERB-0088,use_case,"What does the evidence say about thyme for cough relief, especially in combination products?"
REC-0437,HERB-0088,use_case,"Are there any safety concerns with thyme, like stomach upset, allergies, or essential oil toxicity?"
REC-0437,HERB-0088,use_case,"Who should be careful using thyme, such as people who are pregnant or taking anticoagulants or hormone-related medicines?"
REC-0438,HERB-0088,use_case,Can thyme help with bloating or gas after eating?
REC-0438,HERB-0088,use_case,What’s thyme traditionally used for when it comes to digestion?
REC-0438,HERB-0088,use_case,Is there any modern evidence that thyme works for indigestion or bloating?
REC-0438,HERB-0088,use_case,"Are there any safety concerns with thyme, especially if I’m pregnant or allergic to mint family plants?"
REC-0438,HERB-0088,use_case,"What kind of thyme product should I use for digestive issues, and is it okay to swallow the essential oil?"
REC-0439,HERB-0088,preparation,How should thyme be used safely if I want to cook with it or take it as a tea?
REC-0439,HERB-0088,preparation,What should I look for on a thyme product label in Canada before buying it?
REC-0439,HERB-0088,preparation,"Is it okay to swallow thyme essential oil, or can it be harmful?"
REC-0439,HERB-0088,preparation,"Who should be cautious about using thyme, especially during pregnancy or if I have a mint-family allergy?"
REC-0439,HERB-0088,preparation,Can thyme products interact with blood thinners or hormone medications?
REC-0440,HERB-0088,safety_interaction,What side effects can thyme cause if someone takes it medicinally?
REC-0440,HERB-0088,safety_interaction,"Is thyme essential oil safe to swallow, or can it be toxic?"
REC-0440,HERB-0088,safety_interaction,Who should be careful with thyme during pregnancy or if they have a mint-family allergy?
REC-0440,HERB-0088,safety_interaction,Can thyme products interact with blood thinners or hormone-related medications?
REC-0440,HERB-0088,safety_interaction,"Is thyme usually okay to use as a cooking herb, and when would a medicinal product need professional review?"
REC-0441,HERB-0089,herb_profile,"What is eucalyptus usually used for in traditional remedies, especially when someone has a cough or congestion?"
REC-0441,HERB-0089,herb_profile,Is there any modern evidence that eucalyptus inhalation or oral products actually work?
REC-0441,HERB-0089,herb_profile,What side effects or safety problems can eucalyptus cause if it’s used the wrong way?
REC-0441,HERB-0089,herb_profile,"Who should avoid eucalyptus oil, like kids, people with asthma, or anyone with seizure issues?"
REC-0441,HERB-0089,herb_profile,"If I’m buying a eucalyptus product in Canada, what should I look for on the label to make sure it’s appropriate?"
REC-0442,HERB-0089,use_case,What natural remedies are used for nasal congestion and coughing when you have a cold?
REC-0442,HERB-0089,use_case,How is eucalyptus traditionally used for stuffy nose or easier breathing?
REC-0442,HERB-0089,use_case,"Does eucalyptus actually help a cold go away faster, or is it just for symptom relief?"
REC-0442,HERB-0089,use_case,Is it safe to inhale or rub eucalyptus products on the skin for congestion?
REC-0442,HERB-0089,use_case,"What should I watch out for with eucalyptus essential oil, especially around kids or if I have asthma or seizures?"
REC-0443,HERB-0089,use_case,What might eucalyptus help with if I have a cough and chest congestion?
REC-0443,HERB-0089,use_case,"Is eucalyptus used for coughs in traditional remedies, and how is it usually prepared?"
REC-0443,HERB-0089,use_case,How strong is the modern evidence for eucalyptus for cough relief?
REC-0443,HERB-0089,use_case,"What safety problems can happen with eucalyptus oil, especially if it’s swallowed?"
REC-0443,HERB-0089,use_case,"Who should avoid eucalyptus, like kids, people with asthma, or someone with a seizure disorder?"
REC-0444,HERB-0089,preparation,How should eucalyptus oil be used safely if I’m buying a product for inhalation or skin use?
REC-0444,HERB-0089,preparation,What should I check on a Canadian eucalyptus product label before using it?
REC-0444,HERB-0089,preparation,"Can eucalyptus be taken by mouth, or is it only meant for inhaled or topical use?"
REC-0444,HERB-0089,preparation,"What are the risks or side effects of eucalyptus essential oil, especially for kids?"
REC-0444,HERB-0089,preparation,Are there any health conditions or medicines that make eucalyptus products a bad idea?
REC-0445,HERB-0089,safety_interaction,"Is eucalyptus oil safe to swallow, or can it be toxic if taken by mouth?"
REC-0445,HERB-0089,safety_interaction,"What side effects can eucalyptus cause, especially if used on the skin or breathed in?"
REC-0445,HERB-0089,safety_interaction,"Who should be careful with eucalyptus, like children, people with asthma, or anyone with seizures?"
REC-0445,HERB-0089,safety_interaction,Can eucalyptus interact with medications that are processed by the liver?
REC-0445,HERB-0089,safety_interaction,"What should I check on a eucalyptus product in Canada before using it, especially if it’s meant for inhaling or topical use?"
REC-0446,HERB-0090,herb_profile,What is marshmallow root usually used for in traditional herbal practice?
REC-0446,HERB-0090,herb_profile,"Is there good clinical evidence that marshmallow root actually works, or is it mostly based on tradition?"
REC-0446,HERB-0090,herb_profile,What side effects or safety issues can happen with marshmallow root?
REC-0446,HERB-0090,herb_profile,"Who should be careful about using marshmallow root, especially if they have trouble swallowing, diabetes, or take oral medicines?"
REC-0446,HERB-0090,herb_profile,"If I want to buy marshmallow root in Canada, what should I check on the label or product before using it?"
REC-0447,HERB-0090,use_case,What natural remedy is commonly used for a sore throat and throat irritation?
REC-0447,HERB-0090,use_case,Can marshmallow root help with a dry cough or that scratchy feeling in the throat?
REC-0447,HERB-0090,use_case,What is marshmallow root traditionally used for when your throat feels irritated or swallowing is uncomfortable?
REC-0447,HERB-0090,use_case,How strong is the modern evidence for marshmallow root as a sore throat remedy?
REC-0447,HERB-0090,use_case,"Are there any cautions or side effects with using marshmallow root for a sore throat, especially if you take oral medicines?"
REC-0448,HERB-0090,use_case,What might marshmallow root help with if I have mild heartburn or stomach irritation?
REC-0448,HERB-0090,use_case,Is marshmallow root traditionally used to soothe the throat or digestive tract?
REC-0448,HERB-0090,use_case,What does the evidence say about marshmallow root for digestive irritation?
REC-0448,HERB-0090,use_case,Are there any side effects or safety concerns with using marshmallow root?
REC-0448,HERB-0090,use_case,Can marshmallow root affect how other oral medicines are absorbed or timed?
REC-0449,HERB-0090,preparation,How should marshmallow root be prepared if I want to use it as a tea or cold infusion?
REC-0449,HERB-0090,preparation,What should I check on a Canadian marshmallow root product before buying it?
REC-0449,HERB-0090,preparation,Does marshmallow root need an NPN or DIN-HM to be sold legally in Canada?
REC-0449,HERB-0090,preparation,Can marshmallow root slow down the absorption of prescription or other oral medicines?
REC-0449,HERB-0090,preparation,"Who should be careful about using marshmallow root, especially if they have trouble swallowing, diabetes, or a risk of choking?"
REC-0450,HERB-0090,safety_interaction,What side effects or allergic reactions can happen with marshmallow root?
REC-0450,HERB-0090,safety_interaction,"Is marshmallow root safe if someone has trouble swallowing, diabetes, or takes medicines by mouth?"
REC-0450,HERB-0090,safety_interaction,"Can marshmallow root interfere with other oral medications, and should it be taken at a different time?"
REC-0450,HERB-0090,safety_interaction,"Who should get professional advice before using marshmallow root, especially around pregnancy or surgery?"
REC-0450,HERB-0090,safety_interaction,What should I check on a Canadian marshmallow root product to make sure it's a legitimate supplement?
REC-0451,HERB-0091,herb_profile,What is slippery elm usually used for in traditional herbal practice?
REC-0451,HERB-0091,herb_profile,Is there good modern evidence that slippery elm works for throat or digestive irritation?
REC-0451,HERB-0091,herb_profile,What are the main safety concerns or side effects of slippery elm?
REC-0451,HERB-0091,herb_profile,"Are there any situations where I should avoid slippery elm, like pregnancy or swallowing problems?"
REC-0451,HERB-0091,herb_profile,"How should I choose a slippery elm product in Canada, and what should I look for on the label?"
REC-0452,HERB-0091,use_case,What might slippery elm help with if I have a sore throat and a dry cough?
REC-0452,HERB-0091,use_case,How is slippery elm traditionally used for throat irritation?
REC-0452,HERB-0091,use_case,Is there good clinical evidence that slippery elm works for hoarseness or sore throat?
REC-0452,HERB-0091,use_case,Are there any safety concerns with using slippery elm if I have trouble swallowing or take oral medicines?
REC-0452,HERB-0091,use_case,What should I look for when buying slippery elm in Canada?
REC-0453,HERB-0091,use_case,"What might help with heartburn or stomach irritation that has a soothing, mucilage-like effect?"
REC-0453,HERB-0091,use_case,"Is slippery elm used for calming digestive tract irritation, and what does traditional use say about it?"
REC-0453,HERB-0091,use_case,How strong is the modern evidence for slippery elm for digestive discomfort?
REC-0453,HERB-0091,use_case,"Are there any safety concerns with slippery elm if someone has trouble swallowing, bowel blockage, or is pregnant?"
REC-0453,HERB-0091,use_case,Can slippery elm interfere with oral medications or affect how they’re absorbed?
REC-0454,HERB-0091,preparation,"How is slippery elm usually prepared into a form you can actually use, like a powder slurry or lozenge?"
REC-0454,HERB-0091,preparation,What should I check on a slippery elm product before buying it in Canada?
REC-0454,HERB-0091,preparation,"Is slippery elm supposed to be taken with plenty of fluid, and should it be separated from other medicines?"
REC-0454,HERB-0091,preparation,What safety issues can happen if slippery elm is prepared wrong or used by someone with trouble swallowing?
REC-0454,HERB-0091,preparation,"Are there any situations where I should be careful using slippery elm, like pregnancy, bowel obstruction, or if I'm taking oral medications?"
REC-0455,HERB-0091,safety_interaction,"Is slippery elm safe if someone has trouble swallowing, or could it cause choking?"
REC-0455,HERB-0091,safety_interaction,Can slippery elm affect prescription or over-the-counter oral medicines?
REC-0455,HERB-0091,safety_interaction,What side effects or problems can happen with slippery elm use?
REC-0455,HERB-0091,safety_interaction,Should people avoid slippery elm during pregnancy or if they might have a bowel blockage?
REC-0455,HERB-0091,safety_interaction,What should I check when buying slippery elm in Canada to make sure it's a good product?
REC-0456,HERB-0092,herb_profile,What is stinging nettle leaf usually used for in traditional herbal practice?
REC-0456,HERB-0092,herb_profile,"Is there much evidence that stinging nettle leaf helps with hay fever, arthritis, or urinary problems?"
REC-0456,HERB-0092,herb_profile,"What side effects can happen with stinging nettle leaf, especially if you touch the fresh plant or take it by mouth?"
REC-0456,HERB-0092,herb_profile,Are there any health conditions or medicines that mean I should be careful with stinging nettle leaf?
REC-0456,HERB-0092,herb_profile,How can I tell if a stinging nettle product is the right leaf product when buying it in Canada?
REC-0457,HERB-0092,use_case,Can stinging nettle leaf help with seasonal allergy symptoms like sneezing and a runny nose?
REC-0457,HERB-0092,use_case,What do we know about the evidence for using nettle leaf for allergic rhinitis?
REC-0457,HERB-0092,use_case,Is it safe to try stinging nettle leaf for allergies if I also have asthma or might have a severe allergic reaction?
REC-0457,HERB-0092,use_case,"What side effects can happen with stinging nettle leaf, especially if I use fresh leaves or take it by mouth?"
REC-0457,HERB-0092,use_case,"Are there any health conditions or medicines that make stinging nettle leaf a bad idea, like pregnancy, kidney problems, blood pressure meds, or diuretics?"
REC-0458,HERB-0092,use_case,"What might help with mild joint pain and stiffness, like stinging nettle leaf?"
REC-0458,HERB-0092,use_case,Is stinging nettle leaf traditionally used for swollen or achy joints?
REC-0458,HERB-0092,use_case,What does the evidence say about using Urtica dioica for joint discomfort?
REC-0458,HERB-0092,use_case,Are there any side effects or safety concerns with taking stinging nettle leaf for joints?
REC-0458,HERB-0092,use_case,"Who should be careful about using stinging nettle leaf, especially if they’re pregnant or take medicines like diuretics or blood pressure drugs?"
REC-0459,HERB-0092,preparation,How should stinging nettle leaf be prepared if I want to use it as food or in an herbal product?
REC-0459,HERB-0092,preparation,What should I check on a Canadian nettle leaf product to make sure I'm buying the right one?
REC-0459,HERB-0092,preparation,"Are leaf and root products from stinging nettle meant to be used the same way, or are they different?"
